# returns,episode_length
3.328499328959181014e+01,4.000000000000000000e+01
1.855142299021126462e+01,2.600000000000000000e+01
3.154454741886793556e+01,4.000000000000000000e+01
1.753254015002685051e+01,2.200000000000000000e+01
3.108684245805551782e+01,4.000000000000000000e+01
2.975203695055568076e+01,4.000000000000000000e+01
3.046886729756847600e+01,4.000000000000000000e+01
3.243027771216619470e+01,4.000000000000000000e+01
2.089550862730158087e+01,2.600000000000000000e+01
4.067515201222645871e+00,5.000000000000000000e+00
3.225232112184115607e+01,4.000000000000000000e+01
3.048607342882985094e+01,4.000000000000000000e+01
3.018532241519523041e+01,4.000000000000000000e+01
3.186716653937738641e+01,4.000000000000000000e+01
3.081651096278334734e+01,4.000000000000000000e+01
1.261153137432989624e+01,1.400000000000000000e+01
2.808688783569930791e+01,4.000000000000000000e+01
3.226666746746798964e+01,4.000000000000000000e+01
3.281647781841635947e+01,4.000000000000000000e+01
2.878279236696780430e+01,4.000000000000000000e+01
3.171690686927617620e+01,4.000000000000000000e+01
5.120169015166881721e+00,7.000000000000000000e+00
6.065980448871988173e+00,8.000000000000000000e+00
2.411288672593252969e+01,3.200000000000000000e+01
2.735355450236966490e+01,4.000000000000000000e+01
3.445155846713868897e+01,4.000000000000000000e+01
3.111864526104840678e+01,4.000000000000000000e+01
2.716573620883673001e+01,3.800000000000000000e+01
2.981986970835781747e+01,4.000000000000000000e+01
2.131588658108039880e+01,2.900000000000000000e+01
3.181882908123095177e+01,4.000000000000000000e+01
3.008627196097045697e+01,4.000000000000000000e+01
3.281959888486945687e+01,4.000000000000000000e+01
3.164973433289438276e+01,4.000000000000000000e+01
3.065169821491798885e+01,4.000000000000000000e+01
5.984224965706448351e+00,8.000000000000000000e+00
1.078216113556831246e+01,1.600000000000000000e+01
3.026507216793268285e+01,4.000000000000000000e+01
3.205118385863828934e+01,4.000000000000000000e+01
3.051682485974394510e+01,4.000000000000000000e+01
3.148443894278031863e+01,4.000000000000000000e+01
1.106479877990964944e+01,1.500000000000000000e+01
3.380987214508668615e+01,4.000000000000000000e+01
3.125140467939979061e+01,4.000000000000000000e+01
3.048204096149502362e+01,4.000000000000000000e+01
3.065069872424481190e+01,4.000000000000000000e+01
4.429725262342749659e+00,6.000000000000000000e+00
3.518515939413932614e+01,4.000000000000000000e+01
4.733445074509428530e+00,6.000000000000000000e+00
1.732711385008617766e+00,3.000000000000000000e+00
3.138264284845110907e+01,4.000000000000000000e+01
9.852176605888379513e+00,1.300000000000000000e+01
3.045214787702493808e+01,4.000000000000000000e+01
2.752022116116435413e+01,4.000000000000000000e+01
3.198568338301669911e+01,4.000000000000000000e+01
7.365629941067034281e+00,1.000000000000000000e+01
2.971932592845092813e+01,4.000000000000000000e+01
3.015293177849330064e+01,4.000000000000000000e+01
3.171656918218370080e+01,4.000000000000000000e+01
3.258503039185244177e+01,4.000000000000000000e+01
2.679208448413750787e+01,3.400000000000000000e+01
1.431956057036606644e+01,1.900000000000000000e+01
3.175210676185313474e+01,4.000000000000000000e+01
1.288496357935020953e+01,1.700000000000000000e+01
2.632132024647038548e+00,4.000000000000000000e+00
3.169447825553398701e+01,4.000000000000000000e+01
3.171677265289441294e+01,4.000000000000000000e+01
3.058370029062618300e+01,4.000000000000000000e+01
8.051284625251687643e+00,1.000000000000000000e+01
1.431021592143543231e+01,1.800000000000000000e+01
3.345081230562114172e+01,4.000000000000000000e+01
3.160266286999654994e+01,4.000000000000000000e+01
3.081799627382116569e+01,4.000000000000000000e+01
3.148626555312407049e+01,4.000000000000000000e+01
8.732099052012891605e+00,1.200000000000000000e+01
3.035274378594357714e+01,4.000000000000000000e+01
2.125111089085536165e+01,2.800000000000000000e+01
3.125355202946617794e+01,4.000000000000000000e+01
3.045203446576049089e+01,4.000000000000000000e+01
2.945216117682526047e+01,4.000000000000000000e+01
3.035167791542215099e+01,4.000000000000000000e+01
3.423168395125956920e+01,4.000000000000000000e+01
3.381865576528724660e+01,4.000000000000000000e+01
3.106573458268729127e+01,4.000000000000000000e+01
1.264836364913255196e+01,1.500000000000000000e+01
3.218563172613945511e+01,4.000000000000000000e+01
3.108559940590726711e+01,4.000000000000000000e+01
3.018552296685669845e+01,4.000000000000000000e+01
3.115289541821064745e+01,4.000000000000000000e+01
1.298621329379936817e+01,1.500000000000000000e+01
3.341777481224892199e+01,4.000000000000000000e+01
3.008434608073823213e+01,4.000000000000000000e+01
3.291894598437419006e+01,4.000000000000000000e+01
3.090184254885884485e+01,4.000000000000000000e+01
3.031621950977776336e+01,4.000000000000000000e+01
2.775355450236969190e+01,4.000000000000000000e+01
2.763732180065969768e+00,4.000000000000000000e+00
3.165119049637464599e+01,4.000000000000000000e+01
3.475308220269195658e+01,4.000000000000000000e+01
7.562838331577384388e+00,1.000000000000000000e+01
3.079313079982055168e+00,4.000000000000000000e+00
2.955232051756050282e+01,4.000000000000000000e+01
2.908097967231275760e+01,4.000000000000000000e+01
2.955328138647991310e+01,4.000000000000000000e+01
3.161896700186985854e+01,4.000000000000000000e+01
1.945261463068189656e+01,2.700000000000000000e+01
2.900008653500732692e+01,4.000000000000000000e+01
3.075203674714018476e+01,4.000000000000000000e+01
3.011912743453954988e+01,4.000000000000000000e+01
1.421843398032136285e+01,2.000000000000000000e+01
3.005169979331083852e+01,4.000000000000000000e+01
3.050087880199233581e+01,4.000000000000000000e+01
6.799746961150103353e+00,9.000000000000000000e+00
5.398553410418898579e+00,7.000000000000000000e+00
3.095112345445573254e+01,4.000000000000000000e+01
3.208579451988209996e+01,4.000000000000000000e+01
3.201798603909151097e+01,4.000000000000000000e+01
3.058602259866422202e+01,4.000000000000000000e+01
2.935064194290045592e+01,4.000000000000000000e+01
3.210173269422676157e+01,4.000000000000000000e+01
2.438248013678853354e+01,2.900000000000000000e+01
2.881519892995433452e+01,3.900000000000000000e+01
1.098579441748984387e+01,1.500000000000000000e+01
3.118465970276218613e+01,4.000000000000000000e+01
3.126869576417040264e+01,4.000000000000000000e+01
2.685266255134427027e+01,3.500000000000000000e+01
8.764358214961335491e+00,1.200000000000000000e+01
3.419870503028558772e+00,5.000000000000000000e+00
2.883270899221863459e+01,4.000000000000000000e+01
3.021955054716358546e+01,4.000000000000000000e+01
4.897337930804770423e+00,6.000000000000000000e+00
6.677278161151662950e+00,8.000000000000000000e+00
2.805082408616465273e+01,3.500000000000000000e+01
3.207756459409679195e+01,4.000000000000000000e+01
7.945487189810396700e+00,9.000000000000000000e+00
1.768430249061394477e+01,2.600000000000000000e+01
2.974825178126992498e+01,4.000000000000000000e+01
2.799649396345578722e+01,3.800000000000000000e+01
3.311849536407068939e+01,4.000000000000000000e+01
3.301912504769504864e+01,4.000000000000000000e+01
3.029645819297333631e+01,4.000000000000000000e+01
1.720035066600777540e+01,2.500000000000000000e+01
3.251140240526954273e+01,4.000000000000000000e+01
2.828688783570302334e+01,4.000000000000000000e+01
3.385308209731146434e+01,4.000000000000000000e+01
3.128599588820590682e+01,4.000000000000000000e+01
4.763387595176243217e+00,6.000000000000000000e+00
2.975320470175097398e+01,4.000000000000000000e+01
2.358688783570300629e+01,3.200000000000000000e+01
3.135355450236968267e+01,4.000000000000000000e+01
3.011750974342148979e+01,4.000000000000000000e+01
3.128533367468682869e+01,4.000000000000000000e+01
2.996431516629824543e+01,4.000000000000000000e+01
3.122022116900510014e+01,4.000000000000000000e+01
3.011777539442580220e+01,4.000000000000000000e+01
3.066352726148600283e+01,4.000000000000000000e+01
3.268688783570298995e+01,4.000000000000000000e+01
3.131894184978031248e+01,4.000000000000000000e+01
1.378276282926347918e+01,1.600000000000000000e+01
3.095355450236966632e+01,4.000000000000000000e+01
3.316372364220467972e+01,4.000000000000000000e+01
2.246667099684866997e+01,3.000000000000000000e+01
2.798684895286466201e+01,4.000000000000000000e+01
2.806353828377340420e+01,4.000000000000000000e+01
3.201856148154670478e+01,4.000000000000000000e+01
3.095262129337012169e+01,4.000000000000000000e+01
3.101870113153480091e+01,4.000000000000000000e+01
3.148626433243198974e+01,4.000000000000000000e+01
1.659768605880966419e+01,2.200000000000000000e+01
3.028500929846159195e+01,4.000000000000000000e+01
1.131299445865162490e+01,1.400000000000000000e+01
3.118559893671551109e+01,4.000000000000000000e+01
3.265226607074934151e+01,4.000000000000000000e+01
5.979306938037714403e+00,7.000000000000000000e+00
3.235027189148469517e+01,4.000000000000000000e+01
3.121959843228854226e+01,4.000000000000000000e+01
2.213183176417748399e+01,3.000000000000000000e+01
2.985274151674074616e+01,4.000000000000000000e+01
3.098558547698934973e+01,4.000000000000000000e+01
2.931782520479552545e+01,4.000000000000000000e+01
7.886887728450640012e+00,1.100000000000000000e+01
3.240199450257486546e+01,4.000000000000000000e+01
3.534990959961736934e+01,4.000000000000000000e+01
2.881958751046827771e+01,4.000000000000000000e+01
6.879156653840050595e+00,8.000000000000000000e+00
3.031932138012045286e+01,4.000000000000000000e+01
3.209945845839228440e+01,4.000000000000000000e+01
3.162022116903634483e+01,4.000000000000000000e+01
3.121753066636172491e+01,4.000000000000000000e+01
3.188688255541925898e+01,4.000000000000000000e+01
3.098494945421633773e+01,4.000000000000000000e+01
2.998569663729374923e+01,4.000000000000000000e+01
2.742022116903632067e+01,4.000000000000000000e+01
3.074980659810978167e+01,4.000000000000000000e+01
1.881819418385262344e+00,3.000000000000000000e+00
3.021843715336969538e+01,4.000000000000000000e+01
