# actor_loss, critic_loss ,rewards
-7.431839704513549805e-01,6.109502315521240234e-01,9.999991948319270074e-01
-7.470032572746276855e-01,6.081616878509521484e-01,9.999999086363530187e-01
-7.693163156509399414e-01,6.381752490997314453e-01,6.666666666666665186e-02
-7.796021699905395508e-01,6.486558914184570312e-01,8.666666666666666963e-01
-7.475490570068359375e-01,6.071724891662597656e-01,8.666666666666666963e-01
-7.834998369216918945e-01,6.567777395248413086e-01,8.666666666666666963e-01
-7.512370944023132324e-01,6.218253970146179199e-01,7.508916323731139597e-01
-7.462756037712097168e-01,6.122517585754394531e-01,8.514205716156638681e-01
-7.507028579711914062e-01,6.198414564132690430e-01,6.666666666666665186e-02
-7.449855804443359375e-01,6.112731695175170898e-01,6.842249657064471968e-01
-7.415093779563903809e-01,6.049886345863342285e-01,7.847539049489972163e-01
-7.387437820434570312e-01,5.964990854263305664e-01,6.822172494857389191e-01
-7.577663064002990723e-01,6.239981651306152344e-01,6.687144800420177226e-01
-7.406088113784790039e-01,6.065080165863037109e-01,6.669363375638321934e-01
-7.527505755424499512e-01,6.232362389564514160e-01,7.824772131771301487e-01
-7.355279922485351562e-01,5.954488515853881836e-01,6.819174382236000698e-01
-7.383790612220764160e-01,6.111434698104858398e-01,6.686749987235467430e-01
-7.279802560806274414e-01,5.917267799377441406e-01,6.669311383778607771e-01
-7.439385652542114258e-01,6.081752777099609375e-01,7.824765285106648482e-01
-7.584988474845886230e-01,6.211688518524169922e-01,7.976923823553138115e-01
-7.352845668792724609e-01,6.036938428878784180e-01,8.324090831800882162e-01
-7.350739240646362305e-01,5.991675853729248047e-01,7.175167490470508724e-01
-7.352532148361206055e-01,6.079069972038269043e-01,7.023069282230238741e-01
-7.405756115913391113e-01,6.040613055229187012e-01,7.003037937782226052e-01
-7.397143840789794922e-01,6.017649173736572266e-01,6.666666666666666297e-01
-7.632507085800170898e-01,6.271029114723205566e-01,7.824452195292512791e-01
-7.559400796890258789e-01,6.211261749267578125e-01,6.819134517962951447e-01
-7.425442934036254883e-01,6.065195798873901367e-01,7.011196913658156449e-01
-7.315875291824340820e-01,5.965012907981872559e-01,6.666666666666666297e-01
-7.868281602859497070e-01,6.559381484985351562e-01,7.000000000000000666e-01
-7.309691309928894043e-01,5.935496091842651367e-01,7.000015334224962693e-01
-7.582795023918151855e-01,6.233599185943603516e-01,7.000005919897932527e-01
-7.404017448425292969e-01,6.126716136932373047e-01,7.000000794677112559e-01
-7.512366771697998047e-01,6.189694404602050781e-01,7.000000104707302384e-01
-7.714052200317382812e-01,6.368854045867919922e-01,7.000000013788841846e-01
-7.404650449752807617e-01,6.106157302856445312e-01,7.000000001815815942e-01
-7.305135726928710938e-01,5.950646400451660156e-01,7.000000000239120501e-01
-7.310780286788940430e-01,5.950468778610229492e-01,8.157750342967017287e-01
-7.379753589630126953e-01,6.073331832885742188e-01,8.310211293449704106e-01
-7.586650252342224121e-01,6.200872659683227539e-01,7.172538112717656844e-01
-7.432369589805603027e-01,6.068201065063476562e-01,7.022721068341420958e-01
-7.197403907775878906e-01,5.890329480171203613e-01,8.160742417778843460e-01
-7.376328706741333008e-01,6.068056225776672363e-01,6.666666666666665186e-02
-7.680340409278869629e-01,6.372008323669433594e-01,7.993780516752840848e-01
-7.441207766532897949e-01,6.120104193687438965e-01,7.999992252295410333e-01
-7.377228140830993652e-01,6.040558218955993652e-01,7.999999992203696841e-01
-7.092188596725463867e-01,5.754852294921875000e-01,8.327114281175779231e-01
-7.717673778533935547e-01,6.372352838516235352e-01,9.491080333963480831e-01
-7.341350317001342773e-01,6.043665409088134766e-01,9.972255814377289918e-01
-7.382872104644775391e-01,5.990610122680664062e-01,1.382415997146498599e-01
-7.332606315612792969e-01,6.047214269638061523e-01,7.999999999999999334e-01
-7.585176825523376465e-01,6.247389316558837891e-01,7.999999999999999334e-01
-7.473928928375244141e-01,6.075024604797363281e-01,7.999999999999999334e-01
-7.540179491043090820e-01,6.193431615829467773e-01,6.842249657064471968e-01
-7.227565050125122070e-01,5.989449024200439453e-01,6.689788706554443687e-01
-7.391275167465209961e-01,6.105335950851440430e-01,6.669711544347362020e-01
-7.593429684638977051e-01,6.222578883171081543e-01,6.667067638213096670e-01
-7.422200441360473633e-01,6.137419342994689941e-01,6.666719469504056583e-01
-7.574065923690795898e-01,6.226255893707275391e-01,6.666673620126735145e-01
-7.147595882415771484e-01,5.787631273269653320e-01,6.666667582348652088e-01
-7.297202348709106445e-01,6.003000736236572266e-01,6.666666787250301596e-01
-7.263142466545104980e-01,5.945583581924438477e-01,6.666666682545993039e-01
-7.413511276245117188e-01,6.050115227699279785e-01,6.666666668757771363e-01
-7.294516563415527344e-01,6.017894148826599121e-01,6.666666666942037134e-01
-7.354918718338012695e-01,5.990793704986572266e-01,7.824417009638459097e-01
-7.399983406066894531e-01,6.129307746887207031e-01,7.976877960116999233e-01
-7.274065613746643066e-01,5.957656502723693848e-01,6.839204779384405741e-01
-7.458403706550598145e-01,6.153455376625061035e-01,6.689387735008097691e-01
-7.327167391777038574e-01,6.078798770904541016e-01,7.000000000000000666e-01
-7.497121095657348633e-01,6.172478199005126953e-01,8.158126823738518496e-01
-7.304599881172180176e-01,5.960162878036499023e-01,8.310263162488805699e-01
-7.636913061141967773e-01,6.335902810096740723e-01,8.330295288511258001e-01
-7.451074719429016113e-01,6.097573041915893555e-01,9.490683604525083084e-01
-7.579671740531921387e-01,6.254240274429321289e-01,1.691189909110955014e-01
-7.333520650863647461e-01,5.963463783264160156e-01,9.491083676268861069e-01
-7.364308834075927734e-01,6.028918027877807617e-01,9.972256625080646586e-01
-7.626295089721679688e-01,6.321452856063842773e-01,9.659051496164043904e-01
-7.496584653854370117e-01,6.126133799552917480e-01,9.995021880404028058e-01
-7.402005195617675781e-01,6.111800074577331543e-01,9.999946070819563104e-01
-7.526602149009704590e-01,6.207689046859741211e-01,8.842242703590036390e-01
-7.393890023231506348e-01,6.070182323455810547e-01,9.847538133807983707e-01
-7.471877932548522949e-01,6.114118099212646484e-01,9.979922717209283034e-01
-7.213931679725646973e-01,5.856739282608032227e-01,6.666666666666665186e-02
-7.718821763992309570e-01,6.349503993988037109e-01,7.993780516752840848e-01
-7.232704162597656250e-01,5.916315317153930664e-01,6.842234274646982195e-01
-7.641248106956481934e-01,6.406751871109008789e-01,6.689788646766793301e-01
-7.479366064071655273e-01,6.168729066848754883e-01,6.669711544115611845e-01
-7.191351056098937988e-01,5.915029644966125488e-01,6.667067638212199610e-01
-7.363240718841552734e-01,6.055181026458740234e-01,6.666719469504052142e-01
-7.359597682952880859e-01,6.028101444244384766e-01,6.666673620126735145e-01
-7.356829643249511719e-01,6.076657772064208984e-01,6.666667582348652088e-01
-7.525252699851989746e-01,6.247628331184387207e-01,6.666666787250301596e-01
-7.336869239807128906e-01,6.021774411201477051e-01,6.666666682545993039e-01
-7.442114353179931641e-01,6.134652495384216309e-01,6.666666668757771363e-01
-7.463064193725585938e-01,6.038137674331665039e-01,6.666666666942037134e-01
-7.359092235565185547e-01,5.988580584526062012e-01,6.666666666702929511e-01
-7.436634302139282227e-01,6.191552877426147461e-01,6.666666666671442476e-01
-7.712619304656982422e-01,6.412413120269775391e-01,7.000000000000000666e-01
-7.489175200462341309e-01,6.156729459762573242e-01,8.157732851985975975e-01
-7.428681850433349609e-01,6.164387464523315430e-01,7.970801084621550459e-01
-7.516952157020568848e-01,6.194079518318176270e-01,8.324503037994189780e-01
-7.573187351226806641e-01,6.256195306777954102e-01,7.993793846590455665e-01
-7.472283840179443359e-01,6.146554946899414062e-01,8.327474526327968141e-01
-7.424433827400207520e-01,6.093942523002624512e-01,8.660012034254812585e-01
-7.421477437019348145e-01,6.157151460647583008e-01,7.508899071496433208e-01
-7.313380837440490723e-01,5.950901508331298828e-01,7.014267435255684413e-01
-7.505853176116943359e-01,6.131579875946044922e-01,7.003010010071708535e-01
-7.365373373031616211e-01,6.123226881027221680e-01,6.666666666666666297e-01
-7.371153831481933594e-01,6.069733500480651855e-01,6.666684820587517324e-01
-7.654503583908081055e-01,6.282009482383728027e-01,7.824423894834193760e-01
-7.431989312171936035e-01,6.117386817932128906e-01,3.333333333333336063e-02
-7.575194835662841797e-01,6.239870786666870117e-01,7.508916323731139597e-01
-7.392253875732421875e-01,6.070271730422973633e-01,7.356455373221110206e-01
-7.530605792999267578e-01,6.187637448310852051e-01,7.336378211014028539e-01
-7.251830101013183594e-01,5.972871780395507812e-01,7.333734304879762078e-01
-7.379128932952880859e-01,6.041655540466308594e-01,7.333386136170721992e-01
-7.370569705963134766e-01,6.024475693702697754e-01,7.333340286793400553e-01
-7.274585366249084473e-01,5.999954938888549805e-01,7.333334249015317496e-01
-7.293706536293029785e-01,6.052768230438232422e-01,7.333333453916969225e-01
-7.324047088623046875e-01,6.001460552215576172e-01,7.000000000000000666e-01
-7.285261154174804688e-01,6.008859872817993164e-01,6.666666666666666297e-01
-7.271119356155395508e-01,5.887063741683959961e-01,6.666666666666666297e-01
-7.299271821975708008e-01,5.928021669387817383e-01,7.824416933400070162e-01
-7.595980167388916016e-01,6.291357874870300293e-01,8.304115055855177951e-01
-7.488256692886352539e-01,6.129388809204101562e-01,9.488035570442772126e-01
-7.114092707633972168e-01,5.801380872726440430e-01,9.971856604676686553e-01
-7.465129494667053223e-01,6.248955130577087402e-01,8.839149146413968205e-01
-7.354265451431274414e-01,6.055333614349365234e-01,9.847131123468084724e-01
-7.275200486183166504e-01,5.870928168296813965e-01,9.641901565451291845e-01
-7.358201742172241211e-01,6.033868789672851562e-01,9.325833517597260647e-01
-7.589331269264221191e-01,6.229580640792846680e-01,9.332983127789272748e-01
-7.429478764533996582e-01,6.053166389465332031e-01,9.333287361271757065e-01
-7.366057038307189941e-01,6.053807735443115234e-01,9.333327279400435161e-01
-7.562819123268127441e-01,6.217905282974243164e-01,9.333332536107618038e-01
-7.517602443695068359e-01,6.137163043022155762e-01,0.000000000000000000e+00
-7.418133020401000977e-01,6.143063306808471680e-01,7.999999999999999334e-01
-7.328890562057495117e-01,6.107681393623352051e-01,9.157750342935528920e-01
-7.601778507232666016e-01,6.213246583938598633e-01,9.310211293445557201e-01
-7.332968115806579590e-01,6.051455736160278320e-01,9.330288455652637758e-01
-7.203563451766967773e-01,5.898424386978149414e-01,8.175182018851376853e-01
-7.479470968246459961e-01,6.150560379028320312e-01,6.865318894114857962e-01
-7.466142773628234863e-01,6.117969751358032227e-01,6.692826630775070562e-01
-7.521500587463378906e-01,6.199190616607666016e-01,7.827861943147335078e-01
-7.465560436248779297e-01,6.084485650062561035e-01,6.819581270976877718e-01
-7.229562997817993164e-01,5.820162296295166016e-01,6.686803569291880356e-01
-7.238930463790893555e-01,5.927368402481079102e-01,7.827068782787408585e-01
-7.554547786712646484e-01,6.283810138702392578e-01,7.977227164811511173e-01
-7.343680858612060547e-01,6.001945137977600098e-01,8.324130569635671550e-01
-7.228088378906250000e-01,5.879253745079040527e-01,6.666666666666665186e-02
-7.412980794906616211e-01,6.136152744293212891e-01,8.333333333333333703e-01
-7.425841689109802246e-01,6.107633709907531738e-01,7.175582990397805228e-01
-7.067963480949401855e-01,5.755996704101562500e-01,7.023122039887778056e-01
-7.499389648437500000e-01,6.172612905502319336e-01,7.003044877680695279e-01
-7.735558748245239258e-01,6.462137699127197266e-01,7.000400971546429929e-01
-7.442139387130737305e-01,6.150853633880615234e-01,8.157803145772918318e-01
-7.326261997222900391e-01,6.027621030807495117e-01,7.152467903970096685e-01
-7.262030839920043945e-01,5.885909795761108398e-01,7.020078077889065904e-01
-7.547373771667480469e-01,6.231179237365722656e-01,7.002644026717902426e-01
-7.509368658065795898e-01,6.188048124313354492e-01,7.000348184588364164e-01
-7.392084598541259766e-01,6.074492931365966797e-01,7.000045851468427172e-01
-7.479187250137329102e-01,6.144034266471862793e-01,7.000006038053455670e-01
-7.269458174705505371e-01,5.920875072479248047e-01,7.000000795134612153e-01
-7.502783536911010742e-01,6.175805330276489258e-01,8.157750447644612768e-01
-7.607511281967163086e-01,6.285873651504516602e-01,9.467961650169934851e-01
-7.289234399795532227e-01,5.970784425735473633e-01,9.640499750914011123e-01
-7.355906963348388672e-01,6.016510725021362305e-01,9.991848704163756034e-01
-7.382310628890991211e-01,6.015630364418029785e-01,3.333333333333336063e-02
-7.670799493789672852e-01,6.342958807945251465e-01,6.842249657064471968e-01
-7.134799361228942871e-01,5.855205655097961426e-01,6.689788706554443687e-01
-7.345259189605712891e-01,6.044407486915588379e-01,6.669711544347362020e-01
-7.397364377975463867e-01,6.056509017944335938e-01,6.667067638213096670e-01
-7.523391842842102051e-01,6.156734228134155273e-01,7.000000000000000666e-01
-7.531445026397705078e-01,6.111384630203247070e-01,8.157739804627478497e-01
-7.364567518234252930e-01,5.971941351890563965e-01,7.970801995911415139e-01
-7.531415224075317383e-01,6.226980686187744141e-01,8.324503158214638932e-01
-7.388101220130920410e-01,6.022641658782958984e-01,8.332925125325788551e-01
-7.469456195831298828e-01,6.149433255195617676e-01,7.175530174777463577e-01
-7.528722286224365234e-01,6.157165765762329102e-01,0.000000000000000000e+00
-7.210062742233276367e-01,5.943632125854492188e-01,7.993780516752840848e-01
-7.618411183357238770e-01,6.356631517410278320e-01,6.842234274646982195e-01
-7.178037166595458984e-01,5.945744514465332031e-01,6.689788646766793301e-01
-7.566150426864624023e-01,6.264342069625854492e-01,3.333333333333336063e-02
-7.613164782524108887e-01,6.298490762710571289e-01,8.327113850086175217e-01
-7.596764564514160156e-01,6.270561218261718750e-01,8.333325585628742482e-01
-7.204156517982482910e-01,5.840600728988647461e-01,0.000000000000000000e+00
-7.485741376876831055e-01,6.175869703292846680e-01,8.666666666666666963e-01
-7.561891078948974609e-01,6.183552742004394531e-01,9.824417009602194328e-01
-7.608382701873779297e-01,6.243491172790527344e-01,8.819127617176695244e-01
-7.201606035232543945e-01,5.850324630737304688e-01,8.686743828873749740e-01
-7.252143025398254395e-01,5.951363444328308105e-01,9.827060915736461899e-01
-7.357538938522338867e-01,6.117938756942749023e-01,9.977226128821262696e-01
-7.476305961608886719e-01,6.108283400535583496e-01,9.997000971696626825e-01
-7.387721538543701172e-01,6.055679321289062500e-01,6.666666666666665186e-02
-7.292451858520507812e-01,6.016403436660766602e-01,8.666666666666666963e-01
-7.400424480438232422e-01,6.050326824188232422e-01,8.666666666666666963e-01
-7.593424320220947266e-01,6.303620338439941406e-01,9.824417009602194328e-01
-7.107326984405517578e-01,5.841683149337768555e-01,9.976877960112222610e-01
-7.402372360229492188e-01,6.123781204223632812e-01,8.839204779383775801e-01
-7.475261688232421875e-01,6.141787767410278320e-01,6.666666666666665186e-02
-7.248473167419433594e-01,5.939873456954956055e-01,9.157750342935528920e-01
-7.592362761497497559e-01,6.241079568862915039e-01,9.310211293445557201e-01
-7.227676510810852051e-01,5.878702402114868164e-01,9.330288455652637758e-01
-7.651982307434082031e-01,6.333324909210205078e-01,9.332932361786904218e-01
-7.299616336822509766e-01,5.954505205154418945e-01,9.333280530495944305e-01
-7.485110759735107422e-01,6.174409985542297363e-01,1.066658322514584950e-01
-7.449457049369812012e-01,6.127796173095703125e-01,9.824417009602194328e-01
-7.363955974578857422e-01,6.020218729972839355e-01,8.819127617176695244e-01
-7.403855323791503906e-01,5.985649824142456055e-01,8.686743828873749740e-01
-7.279808521270751953e-01,6.037118434906005859e-01,8.669310572800933423e-01
-7.335880994796752930e-01,6.072567701339721680e-01,7.509264492440177463e-01
-7.624002695083618164e-01,6.300272345542907715e-01,8.514251565533960120e-01
-7.360656261444091797e-01,6.075435876846313477e-01,8.646595542237668353e-01
-7.361379861831665039e-01,6.048620939254760742e-01,8.664023555630748774e-01
-7.584361433982849121e-01,6.239202618598937988e-01,9.824068945597465019e-01
-7.152197360992431641e-01,5.829740762710571289e-01,8.819081781587595481e-01
-7.356441020965576172e-01,6.047859787940979004e-01,8.686737792911398692e-01
-7.488294839859008789e-01,6.131219267845153809e-01,8.669309777941691664e-01
-7.445355653762817383e-01,6.184025406837463379e-01,8.327460105932279477e-01
-7.353365421295166016e-01,6.031520366668701172e-01,8.660918765976037825e-01
-7.420672178268432617e-01,6.165223121643066406e-01,6.666666666666665186e-02
-7.313299775123596191e-01,6.011384725570678711e-01,7.993780516752840848e-01
-7.499004602432250977e-01,6.154910326004028320e-01,9.157747000433115181e-01
-7.379205822944641113e-01,6.003720760345458984e-01,9.310211293405959987e-01
-7.538460493087768555e-01,6.133052110671997070e-01,8.172538112716907222e-01
-7.353996634483337402e-01,5.977094173431396484e-01,8.022721068341347461e-01
-7.611882686614990234e-01,6.182097196578979492e-01,8.002992074843304771e-01
-7.548168897628784180e-01,6.219422817230224609e-01,8.000394018086360859e-01
-7.410821914672851562e-01,6.060073375701904297e-01,8.000051887155406050e-01
-7.746087312698364258e-01,6.424998044967651367e-01,8.000006832876431773e-01
-7.495279312133789062e-01,6.176621913909912109e-01,8.000000899802657273e-01
-7.255226969718933105e-01,5.927098393440246582e-01,8.559672203803381230e-02
-7.446027994155883789e-01,6.151008009910583496e-01,9.491083676268861069e-01
-7.271262407302856445e-01,5.988463759422302246e-01,9.972256625080646586e-01
-7.471650838851928711e-01,6.134381294250488281e-01,9.996954066735078692e-01
-7.440786361694335938e-01,6.086840629577636719e-01,9.999599028444690063e-01
-7.658903598785400391e-01,6.289768815040588379e-01,9.661894028483005714e-01
-7.314440608024597168e-01,6.020781993865966797e-01,9.995414261571188286e-01
-7.338719367980957031e-01,6.001296639442443848e-01,6.666666666666665186e-02
-7.429921030998229980e-01,6.145980954170227051e-01,8.327113850086175217e-01
-7.266362905502319336e-01,5.986208915710449219e-01,9.491080333766447330e-01
-7.493577003479003906e-01,6.094418168067932129e-01,9.643544626739294356e-01
-7.399783134460449219e-01,6.020497083663940430e-01,9.663621788985810035e-01
-7.202008366584777832e-01,5.901355743408203125e-01,8.508515352184709002e-01
-7.473816871643066406e-01,6.198825836181640625e-01,8.016731571386649380e-01
-7.495881319046020508e-01,6.147857904434204102e-01,8.595970883346455704e-02
-7.387978434562683105e-01,5.955287814140319824e-01,6.842249657064471968e-01
-7.436593770980834961e-01,6.061352491378784180e-01,7.014220383896550004e-01
-7.117954492568969727e-01,5.713050365447998047e-01,7.333333333333333925e-01
-7.364047169685363770e-01,5.989322066307067871e-01,8.491464864524669309e-01
-7.252576351165771484e-01,5.982651710510253906e-01,9.801347764146033370e-01
-7.443622350692749023e-01,6.142735481262207031e-01,3.333333333333336063e-02
-7.651645541191101074e-01,6.316186785697937012e-01,8.666666666666666963e-01
-7.351520657539367676e-01,5.959826707839965820e-01,8.327113850086175217e-01
-7.310976982116699219e-01,5.891091823577880859e-01,8.333325585628742482e-01
-7.458249330520629883e-01,6.142623424530029297e-01,7.175582974517545898e-01
-7.263000011444091797e-01,5.926928520202636719e-01,7.023122039826296126e-01
-7.359030842781066895e-01,6.048038005828857422e-01,8.160795220616101631e-01
-7.304710149765014648e-01,5.978304147720336914e-01,7.152861922056458210e-01
-7.563874721527099609e-01,6.309691667556762695e-01,7.020129965044472620e-01
-7.362569570541381836e-01,6.046972274780273438e-01,8.160401202529862230e-01
-7.414936423301696777e-01,6.072036027908325195e-01,8.637794238199961727e-01
-7.720565199851989746e-01,6.458383798599243164e-01,1.519020505673371046e-01
-7.249223589897155762e-01,6.010991930961608887e-01,9.491083676268861069e-01
-7.431999444961547852e-01,6.100499629974365234e-01,8.485794283843360875e-01
-7.679724693298339844e-01,6.299020051956176758e-01,0.000000000000000000e+00
-7.425652742385864258e-01,6.113817691802978516e-01,9.824417009602194328e-01
-7.440544366836547852e-01,6.111572980880737305e-01,9.976877960112222610e-01
-7.636181116104125977e-01,6.303054094314575195e-01,8.839204779383775801e-01
-7.245490550994873047e-01,5.882514715194702148e-01,7.531637392072486614e-01
-7.148089408874511719e-01,5.872591137886047363e-01,8.517197790999944118e-01
-7.518476843833923340e-01,6.163827180862426758e-01,8.307534234604938561e-01
-7.315278053283691406e-01,5.990331172943115234e-01,7.990766610564143946e-01
-7.520017027854919434e-01,6.207627058029174805e-01,6.841892020177221534e-01
-7.533304095268249512e-01,6.188743114471435547e-01,6.689743693632542731e-01
-7.619987130165100098e-01,6.263360381126403809e-01,6.669705624816263390e-01
-7.507567405700683594e-01,6.082955598831176758e-01,3.333333333333336063e-02
-7.428083419799804688e-01,6.047307252883911133e-01,9.824417009602194328e-01
-7.601358294486999512e-01,6.281799674034118652e-01,9.976877960112222610e-01
-7.682522535324096680e-01,6.395326256752014160e-01,9.658914644650052894e-01
-7.159982919692993164e-01,5.855293273925781250e-01,6.666666666666665186e-02
-7.581566572189331055e-01,6.226217746734619141e-01,8.666666666666666963e-01
-7.269495129585266113e-01,5.999034643173217773e-01,7.508916323731139597e-01
-7.398493289947509766e-01,6.038606762886047363e-01,7.356455373221110206e-01
-7.367522120475769043e-01,6.092799305915832520e-01,7.336378211014028539e-01
-7.415686845779418945e-01,6.094202995300292969e-01,7.333734304879762078e-01
-7.453780174255371094e-01,6.136136054992675781e-01,8.491136479106252688e-01
-7.523086071014404297e-01,6.127902269363403320e-01,9.801301923174485786e-01
-7.379857301712036133e-01,6.004397273063659668e-01,3.333333333333336063e-02
-7.123106122016906738e-01,5.790590047836303711e-01,8.327113850086175217e-01
-7.626223564147949219e-01,6.293854117393493652e-01,9.491080333766447330e-01
-7.420153021812438965e-01,6.160148382186889648e-01,9.643544626739294356e-01
-7.619292140007019043e-01,6.371657848358154297e-01,6.666666666666665186e-02
-7.471412420272827148e-01,6.046782135963439941e-01,9.491083676268861069e-01
-7.269665002822875977e-01,5.889460444450378418e-01,9.643544626778890461e-01
-7.255623340606689453e-01,5.895876288414001465e-01,9.663621788985971017e-01
-7.647489309310913086e-01,6.342180967330932617e-01,1.718346088529124349e-01
-7.264634370803833008e-01,5.933845043182373047e-01,6.842249657064471968e-01
-7.145492434501647949e-01,5.807878971099853516e-01,6.689788706554443687e-01
-7.491316795349121094e-01,6.128593087196350098e-01,6.669711544347362020e-01
-7.516036033630371094e-01,6.205065846443176270e-01,6.667067638213096670e-01
-7.444302439689636230e-01,6.104661226272583008e-01,7.824469812439586169e-01
-7.088174819946289062e-01,5.750021934509277344e-01,9.134635256507818157e-01
-7.516951560974121094e-01,6.115052700042724609e-01,9.307167331446845049e-01
-7.466868162155151367e-01,6.178933382034301758e-01,9.329887604689846015e-01
-7.349560856819152832e-01,5.998325347900390625e-01,8.175129231893313309e-01
-7.567286491394042969e-01,6.212836503982543945e-01,8.350057988399348652e-01
-7.345301508903503418e-01,6.021736264228820801e-01,8.336362355403769131e-01
-7.543878555297851562e-01,6.216615438461303711e-01,9.491483608273592054e-01
-7.284103631973266602e-01,5.939942002296447754e-01,9.972309049103772471e-01
-7.272523045539855957e-01,5.992831587791442871e-01,9.659058410326463173e-01
-7.293099164962768555e-01,6.024422049522399902e-01,3.333333333333336063e-02
-7.264083623886108398e-01,5.937038660049438477e-01,8.660447183419508477e-01
-7.733666896820068359e-01,6.377760171890258789e-01,8.666658918962076852e-01
-7.326465845108032227e-01,6.029496192932128906e-01,8.666666658870362250e-01
-7.567841410636901855e-01,6.258144378662109375e-01,8.666666666659024187e-01
-7.506054639816284180e-01,6.139246225357055664e-01,8.666666666666659191e-01
-7.490978240966796875e-01,6.167387366294860840e-01,7.508916323731139597e-01
-7.424138784408569336e-01,6.017569899559020996e-01,7.356455373221110206e-01
-7.447092533111572266e-01,6.030654311180114746e-01,7.000000000000000666e-01
-7.237802743911743164e-01,5.852771997451782227e-01,7.333333333333333925e-01
-7.288812398910522461e-01,5.941476225852966309e-01,1.824454406282965679e-01
-7.596271038055419922e-01,6.289577484130859375e-01,7.999999999999999334e-01
-7.396792173385620117e-01,6.025382876396179199e-01,9.157750342935528920e-01
-7.510918378829956055e-01,6.172068119049072266e-01,8.152460950510027615e-01
-7.356547117233276367e-01,5.992415547370910645e-01,8.020077162207082111e-01
-7.414770126342773438e-01,6.146615743637084961e-01,9.160394249069794270e-01
-7.487488985061645508e-01,6.175276637077331543e-01,8.152809119219067702e-01
-7.326414585113525391e-01,6.009950041770935059e-01,6.862372668648877294e-01
-7.385665774345397949e-01,6.122457981109619141e-01,6.692438650466793204e-01
-7.427438497543334961e-01,6.096576452255249023e-01,7.827810851090277744e-01
-7.323997020721435547e-01,5.997297167778015137e-01,9.135075228675811898e-01
-7.490122318267822266e-01,6.214823722839355469e-01,0.000000000000000000e+00
-7.283116579055786133e-01,5.927898883819580078e-01,9.824417009602194328e-01
-7.388656735420227051e-01,6.024376749992370605e-01,8.819127617176695244e-01
-7.574380636215209961e-01,6.337361335754394531e-01,8.347087969264718188e-01
-7.494626045227050781e-01,6.261236667633056641e-01,9.493724140412402868e-01
-7.501375079154968262e-01,6.141251921653747559e-01,9.972604129077083934e-01
-7.401266694068908691e-01,6.144053936004638672e-01,9.996999914282888033e-01
-7.153458595275878906e-01,5.795255899429321289e-01,9.661552962099412278e-01
-7.331323623657226562e-01,5.988390445709228516e-01,9.328417627770065890e-01
-7.423632144927978516e-01,6.110922694206237793e-01,9.662080532494637941e-01
-7.285981178283691406e-01,5.935451984405517578e-01,9.995134607923076286e-01
-7.504078745841979980e-01,6.117125749588012695e-01,8.842246550998620336e-01
-7.360532283782958984e-01,6.114802360534667969e-01,8.689788688244433068e-01
-7.518188357353210449e-01,6.249855756759643555e-01,8.330143184415123025e-01
-7.710354924201965332e-01,6.465806961059570312e-01,9.491481290111759561e-01
-7.179648876190185547e-01,5.833588838577270508e-01,9.972310014300274084e-01
-7.648714184761047363e-01,6.361762285232543945e-01,9.996961019189907205e-01
-7.415556907653808594e-01,6.083832383155822754e-01,9.999599944126108531e-01
-7.594742178916931152e-01,6.321632862091064453e-01,9.999947317746054054e-01
-7.611827850341796875e-01,6.258523464202880859e-01,8.842242719483719426e-01
-7.668488025665283203e-01,6.331607699394226074e-01,6.666666666666665186e-02
-7.510629892349243164e-01,6.083838343620300293e-01,7.508916323731139597e-01
-7.253252267837524414e-01,5.913076996803283691e-01,7.014220383896550004e-01
-7.373675704002380371e-01,6.084942221641540527e-01,7.003009842373032479e-01
-7.366626262664794922e-01,6.057653427124023438e-01,7.333333333333333925e-01
-7.555608153343200684e-01,6.254947185516357422e-01,7.333352019319251403e-01
-7.240170240402221680e-01,5.870993137359619141e-01,7.333340154702975289e-01
-7.606565952301025391e-01,6.253094077110290527e-01,8.491084591690906125e-01
-7.394204139709472656e-01,6.091912984848022461e-01,9.801295090297944546e-01
-7.488835453987121582e-01,6.130461692810058594e-01,9.973833098310854739e-01
-7.488863468170166016e-01,6.151772737503051758e-01,9.996554152863982301e-01
-7.161197662353515625e-01,5.860442519187927246e-01,9.999546225891552398e-01
-7.437611818313598633e-01,6.165070533752441406e-01,8.842189900803276714e-01
-7.636896371841430664e-01,6.363334655761718750e-01,8.689780837417165893e-01
-7.368272542953491211e-01,6.074454784393310547e-01,8.669710508082369982e-01
-7.253649234771728516e-01,5.903266668319702148e-01,6.666666666666665186e-02
-7.726145982742309570e-01,6.418130397796630859e-01,8.327113850086175217e-01
-7.287294864654541016e-01,5.903126001358032227e-01,8.660873063050876786e-01
-7.489497661590576172e-01,6.180949211120605469e-01,7.508901893616434231e-01
-7.191964387893676758e-01,5.865172147750854492e-01,3.333333333333336063e-02
-7.502509951591491699e-01,6.216660737991333008e-01,8.327113850086175217e-01
-7.400466799736022949e-01,6.094615459442138672e-01,8.333325585628742482e-01
-7.452026009559631348e-01,6.039559841156005859e-01,8.333333325537030101e-01
-7.450811862945556641e-01,6.097485423088073730e-01,8.333333333325688708e-01
-7.523838281631469727e-01,6.182477474212646484e-01,6.666666666666665186e-02
-7.071805000305175781e-01,5.733869075775146484e-01,7.999999999999999334e-01
